,state,ft,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Engine Displacement,Transmission,Year of Manufacture,Features,Mileage,Engine,Max Power,Torque,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Fuel Suppy System,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,No Door Numbers,Cargo Volumn
421,kolkata,Petrol,Hatchback,"10,000",Manual,2,Hyundai,Hyundai Grand i10 Nios,2021,7091,Sportz,650000.0,2021,Third Party insurance,Petrol,5.0,10000,WB08,1197 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",20.7,1197,81.86bhp@6000rpm,113,Others,1.2 Kappa petrol,1197,113.8nm@4000rpm,4,,No,,3805,1680,1520,2450,1160,5-Speed,,Electric,5.0,Disc,Drum,"Tubeless, Radial",5,355
422,kolkata,Petrol,Hatchback,"30,000",Manual,2,Renault,Renault KWID,2016,8976,1.0 RXT,250000.0,2016,Third Party insurance,Petrol,5.0,30000,,999 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",23.01,999,67bhp@5500rpm,91,Others,Petrol Engine,999,91Nm@4250rpm,3,MPFi,No,No,3679,1579,1478,2422,710,5 Speed,FWD,Power,4.9,Disc,Drum,"Tubeless,Radial",5,300
423,kolkata,Petrol,SUV,"10,000",Manual,2,Tata,Tata Nexon,2022,7386,XZ Plus BSVI,821000.0000000001,2022,Third Party insurance,Petrol,5.0,10000,WB02,1199 cc,Manual,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Power Adjustable Exterior Rear View Mirror,Electric Folding Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",17.33,1199,118.35bhp@5500rpm,170,Others,1.2l Turbocharged Revotron Engine,1199,170Nm@1750-4000rpm,3,,NO,,3993,1811,1606,2498,1230,6 Speed,,Electric,5.1,Disc,Drum,"Tubeless,Radial",5,350
424,kolkata,Diesel,Hatchback,"20,000",Manual,1,Hyundai,Hyundai Grand i10,2013,1556,CRDi Sportz,300000.0,2013,Third Party insurance,Diesel,5.0,20000,null,1120 cc,Manual,2013.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player",24.0,1120,70bhp@4000rpm,160,Others,U2 CRDi  Diesel Engine,1120,160Nm@1500-2750rpm,3,CRDi,No,No,3765,1660,1520,2425,1025kg,5 Speed,FWD,Power,4.8,Disc,Drum,Tubeless,5,355
425,kolkata,Petrol,MUV,"10,000",Manual,2,Maruti,Maruti XL6,2021,7099,Alpha,950000.0,2021,Third Party insurance,Petrol,6.0,10000,WB36,1462 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",19.01,1462,103.2bhp@6000rpm,138,Others,K15B Smart Hybrid,1462,138nm@4400rpm,4,,,,4445,1775,1700,2740,1180kg,5-Speed,FWD,Power,5.2,Ventilated Disc,Leading & Trailing Drum,"Tubeless,Radial",5,209
426,kolkata,Diesel,SUV,"80,000",Manual,2,Mahindra,Mahindra XUV500,2015,3814,W10 1.99 mHawk,700000.0,2015,Third Party insurance,Diesel,7.0,80000,WB26,1997 cc,Manual,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",16.0,1997,140bhp@3750rpm,320,Others,mHawk Diesel Engine,1997,320Nm@1600-2800rpm,4,Direct Injection,Yes,No,4585,1890,1785,2700,2000,6 Speed,FWD,Power,5.6,Disc,Disc,"Tubeless,Radial",5,355
427,kolkata,Diesel,Sedan,"70,000",Manual,2,Hyundai,Hyundai Xcent,2014,1864,1.1 CRDi S Option,280000.0,2014,Third Party insurance,Diesel,5.0,70000,WB02,1120 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",24.4,1120,71.01bhp@4000rpm,180,Others,U2 CRDI Diesel  Engine,1120,180.4Nm@1750-2500rpm,3,Direct Injection,No,No,3995,1660,1520,2425,1100,5 Speed ,FWD ,Power,4.7,Disc ,Drum,"Tubeless,Radial",4,355
428,kolkata,Petrol,Hatchback,"6,347",Manual,1,Maruti,Maruti Swift,2020,7059,ZXI Plus,663000.0,2021,Comprehensive,Petrol,5.0,6347,WB10,1197 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",21.21,1197,81.80bhp@6000rpm,113,Blue,VTVT Engine,1197,113Nm@4200rpm,4,MPFi,No,No,3840,1735,1530,2450,855-885,5,FWD,Electric,5.0,Disc,Drum,Tubeless,5,268
429,kolkata,Petrol,Hatchback,"19,437",Automatic,2,Maruti,Maruti Ignis,2019,5554,1.2 AMT Delta BSIV,559000.0,2019,Comprehensive,Petrol,5.0,19437,WB24,1197 cc,Automatic,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",20.89,1197,81.80bhp@6000rpm,113,White,1.2-Litre VVT Petrol Engine,1197,113Nm@4200rpm,4,MPFI,No,No,3700,1690,1595,2435,855,5 Speed,FWD,Electrical,4.7,Disc,Drum,"Tubeless,Radial",5,355
430,kolkata,Diesel,Hatchback,"61,262",Manual,1,Maruti,Maruti Swift,2019,6318,VDI,500000.0,2019,Third Party insurance,Diesel,5.0,61262,WB12,1248 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",28.4,1248,74bhp@4000rpm,190,White,DDiS 190 Engine,1248,190Nm@2000rpm,4,CRDi,Yes,No,3840,1735,1530,2450,960Kg,5,FWD,Power,5.0,Disc,Drum,Tubeless,5,268
431,kolkata,Petrol,SUV,"6,059",Manual,1,Tata,Tata Nexon,2021,9667,XZ Plus S BSVI,934000.0,2021,Comprehensive,Petrol,5.0,6059,WB10,1199 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Power Adjustable Exterior Rear View Mirror,Electric Folding Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",17.33,1199,118.35bhp@5500rpm,170,Blue,1.2l Turbocharged Revotron Engine,1199,170Nm@1750-4000rpm,3,,NO,,3993,1811,1606,2498,1195,6 Speed,,Electric,5.1,Disc,Drum,"Tubeless,Radial",5,350
432,kolkata,Diesel,Hatchback,"9,134",Manual,1,Tata,Tata Altroz,2022,8883,XZ Plus Dark Edition Diesel BSVI,914000.0,2022,Comprehensive,Diesel,5.0,9134,WB06,1497 cc,Manual,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",23.64,1497,88.77bhp@4000rpm,200,Black,1.5 l Turbocharged Revotorq,1497,200Nm@1250-3000rpm,4,,Yes,,3990,1755,1523,2501,1115,5-Speed,,Electric,5.0,Disc,Drum,"Tubeless,Radial",5,345
433,kolkata,Petrol,Hatchback,"23,092",Manual,1,Maruti,Maruti Baleno,2022,3970,1.2 Alpha,840000.0,2022,Comprehensive,Petrol,5.0,23092,WB12,1197 cc,Manual,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",21.4,1197,83.1bhp@6000rpm,115,Grey,VVT Petrol Engine,1197,115Nm@4000rpm,4,MPFI,No,No,3995,1745,1510,2520,890Kg,5 Speed,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",5,355
434,kolkata,Diesel,Hatchback,"33,937",Manual,1,Tata,Tata Altroz,2020,7238,XZ Diesel BSVI,684000.0,2020,Comprehensive,Diesel,5.0,33937,Wb06,1497 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",23.64,1497,88.77bhp@4000rpm,200,Red,1.5 l Turbocharged Revotorq,1497,200Nm@1250-3000rpm,4,,Yes,,3990,1755,1523,2501,1105,5-Speed,,Electric,5.0,Disc,Drum,"Tubeless,Radial",5,345
435,kolkata,Petrol,Sedan,"20,000",Manual,1,Maruti,Maruti Ciaz,2015,4004,VXi,524000.0,2015,Third Party insurance,Petrol,5.0,20000,WB24,1373 cc,Manual,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,Cd Player",20.73,1373,91.1bhp@6000rpm,130,White,k14B VVT Engine,1373,130Nm@4000rpm,4,MPFI,No,No,4490,1730,1485,2650,1010kg,5 Speed,FWD,Power,5.4,Ventilated Disc,Drum,"Tubeless, Radial",4,355
436,kolkata,Petrol,Hatchback,"49,134",Manual,1,Toyota,Toyota Etios Liva,2017,5423,1.2 V,442000.0,2017,Comprehensive,Petrol,5.0,49134,WB12,1197 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",17.71,1197,78.9bhp@5600rpm,104,Grey,Petrol Engine,1197,104Nm@3100rpm,4,EFI,No,No,3884,1695,1510,2460,930kg,5 Speed,FWD,Power,4.8,Ventilated Disc,Drum,Tubeless,5,251
437,kolkata,Petrol,Hatchback,"71,900",Manual,2,Maruti,Maruti Ritz,2010,4157,VXI,192000.0,2010,Comprehensive,Petrol,5.0,71900,WB06,1197 cc,Manual,2010.0,"Power Steering,Low Fuel Warning Light,Air Conditioner,Heater,Fog Lights Rear,Power Adjustable Exterior Rear View Mirror,Child Safety Locks,Day Night Rear View Mirror",21.1,1197,85.80bhp@6000rpm,114,Blue,K Series Petrol Engine ,1197,114Nm@4000rpm,4,MPFi,No,No,3715,1680,1620,2360,1100kg,5-Speed,FWD,Power,4.7,Ventilated Disk,Drum,"Tubeless,Radial",5,355
438,kolkata,Petrol,Hatchback,"20,000",Manual,1,Maruti,Maruti Wagon R,2020,6771,VXI Opt,580000.0,2020,Third Party insurance,Petrol,5.0,20000,,998 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",21.79,998,67.05bhp@5500rpm,90,Others,K10B Petrol Engine,998,90Nm@3500rpm,3,MPFI,No,No,3655,1620,1675,2435,805-825kg,5 Speed,FWD,Power,4.7,Disc,Drum,"Tubeless Tyres, Radial",5,355
439,kolkata,Diesel,Sedan,"20,000",Automatic,1,BMW,BMW 5 Series,2019,5871,520d Luxury Line,3800000.0,2019,Third Party insurance,Diesel,5.0,20000,HP47,1995 cc,Automatic,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",18.12,1995,190bhp@4000rpm,400,Black,Diesel Engine,1995,400Nm@1750-2500rpm,4,CRDi,Yes,No,4907,2102,1464,2968,"1,550",8 Speed,RWD,Power,5.0,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",4,355
440,kolkata,Petrol,Sedan,"10,000",Automatic,1,Honda,Honda Amaze,2021,7445,VX CVT Petrol,828999.9999999999,2021,Third Party insurance,Petrol,5.0,10000,WB06,1199 cc,Automatic,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",18.3,1199,88.76bhp@6000rpm,110,Others,i-VTEC Petrol Engine,1199,110Nm@4800rpm,4,MPFi,No,No,3995,1695,1501,2470,945kg,CVT,FWD,Electric,4.7,Disc,Drum,"Tubeless,Radial",4,420
441,kolkata,Diesel,SUV,"22,336",Automatic,1,Ford,Ford Endeavour,2017,916,3.2 Titanium AT 4X4,2649000.0,2017,Comprehensive,Diesel,7.0,22336,WB02,3198 cc,Automatic,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",10.91,3198,197bhp@3000rpm,470,Maroon,Diesel Engine,3198,470Nm@1750-2500rpm,4,TDCi,Yes,No,4892,1860,1837,2850,1879kg,6 Speed,4WD,Power,5.0,Disc,Disc,"Tubeless,Radial",5,355
442,kolkata,Diesel,SUV,"30,000",Automatic,1,BMW,BMW X1,2016,340,xDrive 20d M Sport,1950000.0,2016,Third Party insurance,Diesel,5.0,30000,,1995 cc,Automatic,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",20.68,1995,188bhp@4000rpm,400,Others,Diesel Engine,1995,400Nm@1750-2500rpm,4,CRDi,Yes,No,4439,1821,1612,2670,1590,8 Speed,4WD,Power,5.8,Disc,Disc,Runflat,5,505
443,kolkata,Petrol,Hatchback,"10,000",Manual,2,Hyundai,Hyundai i20,2019,6250,Petrol Spotz,600000.0,2019,Third Party insurance,Petrol,5.0,10000,WB06,1197 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",18.6,1197,81.86bhp@6000rpm,114,Blue,Kappa VTVT Petrol Engine,1197,114.73nm@4000rpm,4,MPFI,No,No,3985,1734,1505,2570,1120,5 Speed,FWD,Power,5.2,Disc,Drum,Tubeless,5,355
444,kolkata,Petrol,Sedan,"48,384",Manual,1,Honda,Honda City,2019,5626,i-VTEC V,775000.0,2019,Comprehensive,Petrol,5.0,48384,WB02,1497 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",17.4,1497,117.6bhp@6600rpm,145,White,i VTEC Engine,1497,145Nm@4600rpm,4,PGM-Fi,No,No,4440,1695,1495,2600,1061kg,5 Speed,FWD,Power,5.3,Ventilated Disc,Drum,"Tubeless,Radial",4,510
445,kolkata,Petrol,SUV,"32,000",Automatic,1,MG,MG Hector,2019,6937,Sharp AT BSIV,1365000.0,2019,Third Party insurance,Petrol,5.0,32000,WB02,1451 cc,Automatic,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",13.96,1451,141bhp@5000rpm,250,White,,1451,250Nm@1600-3600rpm,4,,Yes,,4655,1835,1760,2750,1800,6 Speed,FWD,,5.0,Disc,Disc,Radial,5,587
446,kolkata,Petrol,Sedan,"20,000",Manual,1,Skoda,Skoda Rapid,2020,5970,Monte Carlo 1.6 MPI BSIV,850000.0,2020,Third Party insurance,Petrol,5.0,20000,WB08,1598 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",14.3,1598,103.2bhp@5200-5250mm,153,Others,Petrol Engine,1598,153Nm@3750-3800rpm,4,MPFI,No,No,4413,1699,1466,2552,1111kg,5 Speed,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",4,460
447,kolkata,Petrol,Sedan,"56,023",Manual,1,Toyota,Toyota Etios,2015,7213,1.5 G,434999.99999999994,2015,Comprehensive,Petrol,5.0,56023,WB02,1496 cc,Manual,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking",16.78,1496,88.73bhp@5600rpm,132,White,Petrol Engine,1496,132Nm@3000rpm,4,EFI,No,No,4369,1695,1510,2550,920kg,5 Speed,FWD,Power,4.9,Ventilated Disc,Drum,Tubeless,4,595
448,kolkata,Diesel,Sedan,"60,840",Manual,2,Hyundai,Hyundai Elantra,2019,5377,1.6 SX,956000.0,2019,Comprehensive,Diesel,5.0,60840,WB02,1582 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",22.54,1582,126.2bhp@4000rpm,259,Black,U2 VGT CRDi Diesel Engine,1582,259.88Nm@1900-2750rpm,4,CRDi,Yes,No,4570,1800,1465,2700,1200,6 Speed,FWD,Power,5.0,Disc,Disc,"Tubeless,Radial",4,420
449,kolkata,Petrol,Hatchback,"18,984",Automatic,1,Nissan,Nissan Micra,2017,3293,XL CVT,430999.99999999994,2017,Comprehensive,Petrol,5.0,18984,WB06,1198 cc,Automatic,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",19.34,1198,75.94bhp@6000rpm,104,Blue,In Line Petrol Engine,1198,104Nm@4000rpm,3,,No,No,3825,1665,1530,2450,1100,CVT,FWD,Power,4.65,Ventilated Disc,Drum,"Tubeless,Radial",5,355
450,kolkata,Petrol,MUV,"50,000",Manual,1,Maruti,Maruti Ertiga,2014,4052,VXI ABS,575000.0,2014,Third Party insurance,Petrol,7.0,50000,KA03,1373 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",16.02,1373,93.7bhp@6000rpm,130,Others,K Series Petrol Engine,1373,130Nm@4000rpm,4,MPFI,No,No,4265,1695,1685,2740,1160kg,5 Speed ,FWD,Power,5.2,Disc,Drum,"Tubeless,Radial",5,355
451,kolkata,Diesel,Sedan,"1,15,173",Manual,1,Tata,Tata Zest,2017,3022,Quadrajet 1.3 75PS XM,432000.0,2017,Comprehensive,Diesel,5.0,115173,Wb02,1248 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,Cd Player",22.95,1248,74bhp@4000rpm,190,Silver,Quadrajet Engine,1248,190Nm@1750-3000rpm,4,CRDi,Yes,No,3995,1706,1570,2470,1155kg,5 Speed,FWD,Power,5.1,Disc,Drum,"Tubeless,Radial",4,390
452,kolkata,Petrol,Hatchback,"26,251",Manual,1,Maruti,Maruti Alto K10,2014,3958,2010-2014 VXI,254999.99999999997,2014,Third Party insurance,Petrol,5.0,26251,Wb26,998 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Passenger Side Rear View Mirror",20.92,998,67.1bhp@6200rpm,90,Red,K Series Petrol Engine,998,90Nm@3500rpm,3,,No,No,3620,1475,1460,2360,765kg,5 Speed,FWD,Power,4.6,Ventilated Disc,Drum,"Tubeless,Radial",5,355
453,kolkata,Diesel,SUV,"35,700",Automatic,2,Mercedes-Benz,Mercedes-Benz GLA Class,2015,4642,200 CDI SPORT,1675000.0,2015,Third Party insurance,Diesel,5.0,35700,WB24,2143 cc,Automatic,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",17.9,2143,136bhp@3600-4400rpm,300,Silver,Diesel Engine,2143,300Nm@1600-3000rpm,4,CRDi,Yes,No,4417,1804,1494,2699,1585kg,7 Speed 7G-DCT,AWD,Power,5.92,Disc,Disc,"Tubeless,Radial",5,355
454,kolkata,Petrol,Hatchback,"6,230",Automatic,2,Maruti,Maruti S-Presso,2021,7174,VXI AT 2019-2022,479000.0,2021,Comprehensive,Petrol,5.0,6230,WB06,998 cc,Automatic,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",21.7,998,67.05bhp@5500rpm,90,Silver,K10B,998,90Nm@3500rpm,3,,,,3565,1520,1564,2380,726-767,AGS,FWD,Power,4.5,Ventilated Disc,Drum,"Tubeless, Radial",5,355
455,kolkata,Petrol,SUV,"30,000",Manual,1,Tata,Tata Nexon,2020,7988,XM S BSVI,763000.0,2020,Third Party insurance,Petrol,5.0,30000,,1199 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Power Adjustable Exterior Rear View Mirror,Electric Folding Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",17.33,1199,118.35bhp@5500rpm,170,Others,1.2l Turbocharged Revotron Engine,1199,170Nm@1750-4000rpm,3,,NO,,3993,1811,1606,2498,1345,6 Speed,,Electric,5.1,Disc,Drum,"Tubeless,Radial",5,350
456,kolkata,Petrol,Sedan,"25,228",Automatic,1,Honda,Honda Amaze,2022,8557,VX CVT BSVI,846000.0000000001,2022,Third Party insurance,Petrol,5.0,25228,WB06,1199 cc,Automatic,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",18.3,1199,88.50bhp@6000rpm,110,Grey,i-VTEC,1199,110Nm@4800rpm,4,,,,3995,1695,1567,2470,945-957,CVT,,Electric,4.7,Disc,Drum,"Radial, Tubeless",4,420
457,kolkata,Petrol,SUV,"46,717",Manual,1,Hyundai,Hyundai Creta,2019,6430,1.6 SX,999000.0,2019,Comprehensive,Petrol,5.0,46717,WB02,1591 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",15.8,1591,121.3bhp@6400rpm,151,Black,VTVT Petrol Engine,1591,151Nm@4850rpm,4,MPFI,No,No,4270,1780,1665,2590,1260,6 Speed,FWD,Power,5.3,Disc,Drum,Tubeless,5,400
458,kolkata,Petrol,Hatchback,"20,000",Manual,1,Hyundai,Hyundai i10,2013,1570,Sportz,280000.0,2013,Third Party insurance,Petrol,5.0,20000,WB02,1197 cc,Manual,2013.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Fog Lights Front,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Day Night Rear View Mirror,Cd Player",20.36,1197,78.9bhp@6000rpm,111,Others,DOHC Kappa2 Engine,1197,111.8Nm@4000rpm,4,MPFI,No,No,3585,1595,1550,2380,960,5 Speed,FWD,Power,5.0,Ventilated Disc,Drum,"Tubeless,Radial",4,355
459,kolkata,Petrol,MUV,"1,20,000",Automatic,1,Maruti,Maruti Ertiga,2018,6698,VXI AT Petrol,775000.0,2018,Third Party insurance,Petrol,7.0,120000,WB26,1462 cc,Automatic,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",18.69,1462,103bhp@6000rpm,138,Others,K15 Smart Hybrid,1462,138Nm@4400rpm,4,MPFI,No,No,4395,1735,1690,2740,1155 Kg,4 Speed,2WD,Power,5.2,Ventilated Disc,Drum,"Tubeless,Radial",5,355
460,kolkata,Diesel,Sedan,"65,000",Manual,1,Skoda,Skoda Rapid,2014,3171,1.6 TDI Active Plus,350000.0,2014,Third Party,Diesel,5.0,65000,WB20,1598 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks",20.5,1598,105bhp@4400rpm,250,Golden,Turbocharged Diesel Engin,1598,250Nm@1500-2500rpm,4,Direct Injection,Yes,No,4386,1699,1466,2552,1205kg,5 Speed,FWD,Power,5.3,Disc,Drum,"Tubeless,Radial",4,355
461,kolkata,Petrol,Sedan,"91,000",Manual,1,Honda,Honda Amaze,2018,6423,VX Petrol BSIV,445000.0,2018,Comprehensive,Petrol,5.0,91000,WB02,1199 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",19.5,1199,88.76bhp@6000rpm,110,Brown,i-VTEC Petrol Engine,1199,110Nm@4800rpm,4,MPFi,No,No,3995,1695,1501,2470,924kg,5 Speed,FWD,Power,4.5,Disc,Drum,"Tubeless,Radial",4,355
462,kolkata,Petrol,Hatchback,"45,000",Manual,1,Hyundai,Hyundai i20 Active,2017,1665,1.2 SX,500000.0,2017,Third Party,Petrol,5.0,45000,WB24,1197 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.19,1197,81.86bhp@6000rpm,114,White,VTVT Petrol Engine,1197,114.73Nm@4000rpm,4,MPFI,No,No,3995,1760,1555,2570,1040,5 Speed,FWD,Power,5.2,Disc,Drum,"Tubeless,Radial",5,355
463,kolkata,Petrol,Coupe,"30,000",Automatic,1,Mercedes-Benz,Mercedes-Benz AMG GT,2016,4533,S,21000000.0,2016,Third Party insurance,Petrol,2.0,30000,WB02,3982 cc,Automatic,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",12.65,3982,510bhp@6250rpm,650,Others,4.0-L V8 BITURBO engine,3982,650Nm@1750-4750rpm,8,Direct Injection,Yes,No,4546,1939,1288,2630,1645kg,7 Speed,RWD,Power,5.75,Disc,Disc,Tubeless Tyres,2,355
464,kolkata,Petrol,Sedan,"30,000",Manual,1,Maruti,Maruti Ciaz,2019,6552,Alpha BSIV,825000.0,2019,Third Party insurance,Petrol,5.0,30000,WB02,1462 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",21.56,1462,103.25bhp@6000rpm,138,Others,k15B VVT Engine,1462,138Nm@4400rpm,4,MPFI,No,No,4490,1730,1485,2650,1065,5 Speed,FWD,Power,5.4,Ventilated Disc,Drum,"Tubeless, Radial",4,355
465,kolkata,Petrol,Hatchback,"60,000",Manual,1,Maruti,Maruti Baleno,2017,3970,1.2 Alpha,509999.99999999994,2017,Third Party insurance,Petrol,5.0,60000,,1197 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",21.4,1197,83.1bhp@6000rpm,115,Others,VVT Petrol Engine,1197,115Nm@4000rpm,4,MPFI,No,No,3995,1745,1510,2520,890Kg,5 Speed,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",5,355
466,kolkata,Petrol,Sedan,"56,000",Manual,1,Toyota,Toyota Etios,2014,2204,G,325000.0,2014,Third Party,Petrol,5.0,56000,WB02,1496 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Day Night Rear View Mirror,Cd Player",16.78,1496,88.73bhp@5600rpm,132,Silver,Petrol Engine,1496,132Nm@3000rpm,4,EFI(Electronic Fuel Injection),No,No,4265,1695,1510,2550,935kg,5 Speed,FWD,Power,4.9,Ventilated Disc ,Drum,"Tubeless,Radial",4,355
