,state,ft,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Engine Displacement,Transmission,Year of Manufacture,Features,Mileage,Engine,Max Power,Torque,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Fuel Suppy System,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,No Door Numbers,Cargo Volumn
559,hyderabad,Petrol,Hatchback,"40,000",Manual,1,Hyundai,Hyundai i20,2019,6809,Sportz Plus BSIV,740000.0,2019,Third Party insurance,Petrol,5,40000.0,TS07,1197 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",18.6,1197.0,81.86bhp@6000rpm,117,Blue,Kappa VTVT Petrol Engine,1197.0,117nm@4000rpm,4,MPFI,No,No,3985,1734,1505,2570,1140,5 Speed,FWD,Power,5.2,Disc,Drum,Tubeless,5,285
560,hyderabad,Petrol,Hatchback,"16,000",Automatic,1,Hyundai,Hyundai Grand i10,2016,1537,Magna AT,625000.0,2016,Third Party insurance,Petrol,5,16000.0,TS09,1197 cc,Automatic,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks",18.9,1197.0,82bhp@6000rpm,114,Maroon, Kappa VTVT Petrol Engine,1197.0,114Nm@4000rpm,4,MPFI,No,No,3765,1660,1520,2425,935kg,4 Speed,FWD,Power,4.8,Disc,Drum,Tubeless,5,355
561,hyderabad,Petrol,Hatchback,"69,900",Automatic,1,Maruti,Maruti Celerio,2016,3995,ZXI AT Optional,450000.0,2016,Third Party insurance,Petrol,5,69900.0,TS06,998 cc,Automatic,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",23.1,998.0,67.04bhp@6000rpm,90,Silver,K10B Engine,998.0,90Nm@3500rpm,3,MPFi,No,No,3715,1635,1565,2425,845kg,5 Speed ,FWD,Power,4.7,Ventilated Disc,Drum,"Tubeless, Radial",5,355
562,hyderabad,Petrol,Sedan,"1,20,000",Manual,1,Honda,Honda City,2016,1218,i VTEC VX Option,650000.0,2016,Third Party insurance,Petrol,5,120000.0,TS09,1497 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.8,1497.0,117.3bhp@6600rpm,145,Silver,i VTEC Engine,1497.0,145Nm@4600rpm,4,PGM-Fi,No,No,4440,1695,1495,2600,1065kg,5 Speed,FWD,Power,5.3,Disc,Drum,"Tubeless,Radial",4,355
563,hyderabad,Petrol,Hatchback,"95,000",Manual,1,Tata,Tata Tiago,2016,2983,1.2 Revotron XZ,450000.0,2016,Third Party insurance,Petrol,5,95000.0,TS15,1199 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",23.84,1199.0,84bhp@6000rpm,114,Silver,Revotron Engine,1199.0,114Nm@3500rpm,3,MPFi,No,No,3746,1647,1535,2400,1012kg,5 Speed,FWD,Power,5.0,Disc,Drum,Tubeless,5,355
564,hyderabad,Diesel,Sedan,"35,000",Automatic,1,Audi,Audi A3,2018,6,35 TDI Premium Plus,2445000.0,2019,Comprehensive,Diesel,5,35000.0,TS07,1968 cc,Automatic,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Rear,Anti Lock Braking System,Brake Assist,Cd Player",20.38,1968.0,143bhp@3500-4000rpm,320,Black,TDI Diesel Engine,1968.0,320Nm@1750-3000rpm,4,CRDi,Yes,No,4458,1796,1416,2637,1490Kg,6 Speed,FWD,Power,5.35,Ventilated Disc,Disc,"Tubeless,Radial",4,425
565,hyderabad,Petrol,Sedan,"66,000",Automatic,1,Honda,Honda City,2014,1276,i VTEC CVT SV,675000.0,2014,Third Party insurance,Petrol,5,66000.0,TS09,1497 cc,Automatic,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",18.0,1497.0,117.3bhp@6600rpm,145,White,i VTEC Engine,1497.0,145Nm@4600rpm,4,PGM-Fi,No,No,4440,1695,1495,2600,1065kg,5 Speed CVT,FWD,Power,5.3,Disc,Drum,"Tubeless,Radial",4,355
566,hyderabad,Diesel,Sedan,"67,905",Manual,1,Maruti,Maruti Ciaz,2016,4017,VDi Plus SHVS,652000.0,2016,Zero Dep,Diesel,5,67905.0,TS09,1248 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",28.09,1248.0,88.5bhp@4000rpm,200,Silver,DDIS 200 Engine,1248.0,200Nm@1750rpm,4,CRDI,Yes,No,4490,1730,1485,2650,1115kg,5 Speed,FWD,Power,5.4,Ventilated Disc,Drum,"Tubeless, Radial",4,355
567,hyderabad,Petrol,Hatchback,"19,348",Manual,1,Hyundai,Hyundai Santro,2019,6667,Sportz BSIV,496000.0,2019,Third Party insurance,Petrol,5,19348.0,TS13,1086 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",20.3,1086.0,68bhp@5500rpm,99,Others,1.1 litre Petrol Engine,1086.0,99Nm@4500 rpm,4,MPFI,No,No,3610,1645,1560,2400,1050,5 Speed,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",5,235
568,hyderabad,Petrol,Sedan,"35,000",Manual,1,Honda,Honda Amaze,2017,1153,S i-VTEC,650000.0,2017,Third Party insurance,Petrol,5,35000.0,TS07,1198 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,Cd Player",17.8,1198.0,86.7bhp@6000rpm,109,Brown,i-VTEC Petrol Engine,1198.0,109Nm@4500rpm,4,MPFi,No,No,3990,1680,1505,2405,955kg,5 Speed,FWD,Power,4.5,Disc,Drum,"Tubeless,Radial",4,355
569,hyderabad,Petrol,Sedan,"30,811",Manual,1,Hyundai,Hyundai Verna,2017,1775,1.6 SX VTVT,789000.0,2017,Comprehensive,Petrol,5,30811.0,TS09,1591 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.01,1591.0,121.3bhp@6300rpm,154,Others,VTVT Petrol Engine,1591.0,154.9Nm@4200rpm,4,MPFI,No,No,4375,1700,1475,2570,1290,5 Speed,FWD,Power,5.2,Disc ,Drum,Tubeless,4,355
570,hyderabad,Petrol,Hatchback,"73,227",Manual,2,Maruti,Maruti Celerio X,2019,7725,ZXI,458000.0,2019,Zero Dep,Petrol,5,73227.0,TS08,998 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",21.63,998.0,67.05bhp@6000rpm,90,Others,K10B Petrol Engine,998.0,90Nm@3500rpm,3,MPFi,No,No,3715,1635,1565,2425,835,5 Speed,FWD,Electric,4.7,Ventilated Disc,Drum,"Radial,Tubeless",5,355
571,hyderabad,Diesel,Sedan,"80,000",Manual,2,Tata,Tata Manza,2010,2755,Aura Plus Quadrajet BS IV,200000.0,2010,Third Party insurance,Diesel,5,80000.0,AP28,1248 cc,Manual,2010.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",19.0,1248.0,90 PS@ 4000 rpm ,200,White,Diesel Engine,1248.0,200 Nm @ 1750-3000 rpm,4,CRDI,No,No,4413,1703,1550,2520,1210 kg.,5 Speed,,Power,5.1,Ventilated Disc,Drum,Tubeless Radials Tyre,5,355
572,hyderabad,Petrol,Hatchback,"90,184",Manual,1,Honda,Honda Brio,2012,1204,V MT,311000.0,2012,Third Party,Petrol,5,90184.0,AP28,1198 cc,Manual,2012.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",19.4,1198.0,86.8bhp@6000rpm,109,White,i-VTEC Engine,1198.0,109Nm@4500rpm,4,PGM - Fi,No,No,3610,1680,1500,2345,915kg,5 Speed,FWD,Power,4.5,Disc,Drum,"Tubeless,Radial",5,355
573,hyderabad,Petrol,SUV,"30,000",Manual,1,Maruti,Maruti SX4 S Cross,2021,7934,Zeta,1000000.0,2021,Third Party insurance,Petrol,5,30000.0,,1462 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",18.55,1462.0,103.25bhp@6000rpm,138,Blue,K15B Smart Hybrid,1462.0,138Nm@4400rpm,4,,,,4300,1785,1595,2600,1130-1170,5 Speed,FWD,,5.5,Ventilated Disc,Solid Disc,"Radial,Tubeless",5,375
574,hyderabad,Petrol,Sedan,"66,039",Manual,1,Hyundai,Hyundai Verna,2016,1775,1.6 SX VTVT,613000.0,2016,Third Party,Petrol,5,66039.0,TS07,1591 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.01,1591.0,121.3bhp@6300rpm,154,Others,VTVT Petrol Engine,1591.0,154.9Nm@4200rpm,4,MPFI,No,No,4375,1700,1475,2570,1290,5 Speed,FWD,Power,5.2,Disc ,Drum,Tubeless,4,355
575,hyderabad,Diesel,Sedan,"1,20,000",Manual,2,Hyundai,Hyundai Xcent,2017,5778,1.2 CRDi E Plus,390000.0,2017,Third Party insurance,Diesel,5,120000.0,TS10,1186 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",25.4,1186.0,73.97bhp@4000rpm,190,Others,U2 CRDI Diesel Engine,1186.0,190.24nm@1750-2250rpm,3,CRDI,Yes,No,3995,1660,1520,2425,1100,5 Speed,FWD,Power,4.7,Disc,Drum,Tubeless,4,355
576,hyderabad,Petrol,Sedan,"89,205",Manual,2,Honda,Honda City,2013,1264,V MT,517000.0,2013,Comprehensive,Petrol,5,89205.0,AP28,1497 cc,Manual,2013.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",16.8,1497.0,116.3bhp@6600rpm,146,Silver,SOHC i-VTEC,1497.0,146Nm@4800rpm,4,EFI(Electronic Fuel Injection),No,No,4440,1695,1485,2550,1095kg,5 Speed,FWD,Power,5.3,Disc,Drum,"Tubeless,Radial",4,355
577,hyderabad,Petrol,SUV,"50,000",Manual,1,Hyundai,Hyundai Venue,2020,7926,SX Sport iMT,999000.0,2020,Third Party insurance,Petrol,5,50000.0,,998 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",18.0,998.0,118.35bhp@6000rpm,171,Others,Kappa 1.0 L Turbo GDi Petrol,998.0,171.6Nm@1500-4000rpm,3,GDi,Yes,,3995,1770,1605,2500,1320,6-Speed iMT,FWD,Electric,5.0,Disc,Drum,Radial,5,350
578,hyderabad,Petrol,Hatchback,"80,000",Automatic,1,Maruti,Maruti Baleno,2018,5920,1.2 CVT Alpha,740000.0,2018,Third Party insurance,Petrol,5,80000.0,TS09,1197 cc,Automatic,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",21.4,1197.0,83.1bhp@6000rpm,115,Others,VVT Petrol Engine,1197.0,115Nm@4000rpm,4,MPFI,No,No,3995,1745,1510,2520,935kg,CVT,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",5,355
579,hyderabad,Diesel,SUV,"29,000",Manual,1,MG,MG Hector,2020,7631,Smart Diesel MT,1650000.0,2020,Third Party insurance,Diesel,5,29000.0,TS08,1956 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",17.41,1956.0,167.68bhp@3750rpm,350,b red,,1956.0,350Nm@1750-2500rpm,4,,Yes,,4655,1835,1760,2750,1860,6 Speed,FWD,,5.0,Disc,Disc,Radial,5,587
580,hyderabad,Diesel,SUV,"90,000",Automatic,1,BMW,BMW X1,2012,344,sDrive20d,1320000.0,2012,Third Party insurance,Diesel,5,90000.0,,1995 cc,Automatic,2012.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",17.05,1995.0,184bhp@4000rpm,380,Others,sDrive20d Diesel Engine,1995.0,380Nm@1750-2750rpm,4,CRDi,Yes,No,4477,2058,1545,2760,1485,8-Speed ,RWD,Power,5.8,Ventilated Discs,Ventilated Discs,"Tubeless,Radial",5,355
581,hyderabad,Diesel,Sedan,"1,20,000",Manual,1,Tata,Tata Manza,2011,2753,Aura (ABS) Quadrajet BS IV,220000.00000000003,2011,Third Party insurance,Diesel,5,120000.0,,1248 cc,Manual,2011.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",21.12,1248.0,88.8bhp@4000rpm,200,Red,"4 Cylinder, Common Rail, ",1248.0,200Nm@1750-3000rpm,4,CRDI,No,No,4413,1703,1550,2520,1200-1210kg,5 Speed,FWD,Power,5.1,Ventilated Disc,Drum,"Tubeless,Radial",4,460
582,hyderabad,Diesel,Hatchback,"1,00,000",Manual,2,Fiat,Fiat Avventura,2015,721,MULTIJET Emotion,420000.0,2015,Third Party insurance,Diesel,5,100000.0,AP16,1248 cc,Manual,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",20.5,1248.0,91.72bhp@4000rpm,209,White,MULTIJET Engine,1248.0,209Nm@2000rpm,4,Direct Injection,Yes,No,3989,1706,1542,2510,1255kg,5 Speed,FWD,Power,5.4,Ventilated Disc,Drum,"Tubeless,Radial",5,355
583,hyderabad,Petrol,Hatchback,"56,962",Automatic,1,Maruti,Maruti Baleno,2017,3960,1.2 CVT Zeta,550000.0,2017,Not Available,Petrol,5,56962.0,TS08,1197 cc,Automatic,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",21.4,1197.0,83.1bhp@6000rpm,115,Granite Grey,VVT Petrol Engine,1197.0,115Nm@4000rpm,4,MPFI,No,No,3995,1745,1510,2520,920kg,CVT,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",5,355
584,hyderabad,Diesel,Sedan,"90,000",Automatic,1,Skoda,Skoda Rapid,2015,3148,1.5 TDI AT Elegance Plus,550000.0,2015,Third Party insurance,Diesel,5,90000.0,TS13,1498 cc,Automatic,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",21.66,1498.0,103.52bhp@4400rpm,250,Others,Diesel Engine,1498.0,250Nm@1500-2500rpm,4,Direct Injection ,Yes,No,4386,1699,1466,2552,1182kg,7 Speed,FWD,Power,5.3,Disc,Drum,"Tubeless,Radial",4,355
585,hyderabad,Petrol,Hatchback,"1,01,739",Manual,1,Volkswagen,Volkswagen Polo,2018,7743,1.0 MPI Comfortline,501999.99999999994,2018,Comprehensive,Petrol,5,101739.0,TS07,999 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",17.74,999.0,75.10bhp@6200rpm,95,White,1.0L MPI Petrol,999.0,95Nm@2950-3800rpm,3,MPI,No,No,3971,1682,1469,2469,1030Kg,5 Speed,FWD,Electronic,4.9,Disc,Drum,"Tubeless,Radial",5,280
586,hyderabad,Petrol,Hatchback,"69,049",Manual,1,Tata,Tata Tiago,2019,6969,XZ Plus,552000.0,2019,Zero Dep,Petrol,5,69049.0,TS07,1199 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",23.84,1199.0,83.83bhp@6000rpm,114,Others,Revotron Engine,1199.0,114Nm@3500rpm,3,MPFi,No,No,3746,1647,1535,2400,1012kg,5 Speed,FWD,Power,5.0,Disc,Drum,Tubeless,5,242
587,hyderabad,Diesel,SUV,"1,10,000",Manual,1,Maruti,Maruti Vitara Brezza,2018,4299,ZDi,830000.0000000001,2018,Third Party insurance,Diesel,5,110000.0,TS07,1248 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",24.3,1248.0,88.5bhp@4000rpm,200,Red,DDiS 200 Diesel Engine,1248.0,200Nm@1750rpm,4,CRDi,Yes,No,3995,1790,1640,2500,1190kg,5 Speed,FWD,Power,5.0,Ventilated Disc,Drum,"Tubeless,Radial",5,355
588,hyderabad,Petrol,Sedan,"56,242",Manual,1,Honda,Honda Amaze,2017,6423,VX Petrol BSIV,579000.0,2017,Zero Dep,Petrol,5,56242.0,TS08,1199 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",19.5,1199.0,88.76bhp@6000rpm,110,Brown,i-VTEC Petrol Engine,1199.0,110Nm@4800rpm,4,MPFi,No,No,3995,1695,1501,2470,924kg,5 Speed,FWD,Power,4.5,Disc,Drum,"Tubeless,Radial",4,355
589,hyderabad,Diesel,SUV,"1,24,281",Manual,1,Mahindra,Mahindra XUV500,2018,3814,W10 1.99 mHawk,1215000.0,2018,Third Party,Diesel,7,124281.0,TS13,1997 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",16.0,1997.0,140bhp@3750rpm,320,Grey,mHawk Diesel Engine,1997.0,320Nm@1600-2800rpm,4,Direct Injection,Yes,No,4585,1890,1785,2700,2000,6 Speed,FWD,Power,5.6,Disc,Disc,"Tubeless,Radial",5,355
590,hyderabad,Petrol,SUV,"38,000",Manual,1,Hyundai,Hyundai Venue,2019,7677,SX Opt Turbo,950000.0,2019,Third Party insurance,Petrol,5,38000.0,TS28,998 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",18.27,998.0,118.35bhp@6000rpm,171,White,Kappa 1.0 L Turbo GDi Petrol,998.0,171.6Nm@1500-4000rpm,3,GDi,Yes,,3995,1770,1605,2500,1340,6-Speed,FWD,Electric,5.0,Disc,Drum,Radial,5,350
591,hyderabad,Diesel,SUV,"84,249",Manual,1,Mahindra,Mahindra Scorpio,2018,7764,S5,1021000.0000000001,2018,Third Party insurance,Diesel,7,84249.0,TS07,2179 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking",19.7,2179.0,136.78bhp@3750rpm,319,Red,mHawk Diesel Engine,2179.0,319Nm@1800-2800rpm,4,CRDi,Yes,,4456,1820,1995,2680,1725,6 Speed,,,5.4,Ventilated Disc,Drum,"Radial, Tubeless",5,355
592,hyderabad,Diesel,Sedan,"45,000",Automatic,1,BMW,BMW 3 Series,2018,197,320d Sport,2595000.0,2018,Third Party,Diesel,5,45000.0,AP05,1995 cc,Automatic,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",22.69,1995.0,190bhp@4000rpm,400,White,Diesel Engine,1995.0,400Nm@1750-2750rpm,4,CRDi,Yes,No,4633,2031,1429,2810,1570,8 Speed,RWD,Power,5.5,Disc,Disc,"Tubeless,Radial",4,355
593,hyderabad,Petrol,Sedan,"1,22,117",Manual,2,Maruti,Maruti Swift Dzire,2013,10244,VXI,421000.0,2013,Comprehensive,Petrol,5,122117.0,AP27,1197 cc,Manual,2013.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",22.41,1197.0,88.50bhp@6000rpm,113,White,,1197.0,113Nm@4400rpm,4,,,,3995,1735,1515,2450,880-915,5 Speed,,Electric,4.8,Disc,Drum,"Tubeless, Radial",4,378
594,hyderabad,Diesel,SUV,"1,08,632",Manual,1,Ford,Ford Ecosport,2019,6094,1.5 Diesel Titanium Plus BSIV,869999.9999999999,2020,Comprehensive,Diesel,5,108632.0,TS08,1498 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",23.0,1498.0,98.96bhp@3750rpm,205,Silver,TDCi Diesel Engine,1498.0,205Nm@1750-3250rpm,4,Direct Injection,Yes,No,3998,1765,1647,2519,1304Kg,5 Speed,FWD,Power,5.3,Ventilated Disc,Drum,"Tubeless,Radial",4,355
595,hyderabad,Diesel,Sedan,"10,700",Automatic,1,BMW,BMW 5 Series,2017,5358,520d M Sport,4500000.0,2017,Third Party insurance,Diesel,5,10700.0,TS09,1995 cc,Automatic,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",18.12,1995.0,190bhp@4000rpm,400,White,Diesel Engine,1995.0,400Nm@1750-2500rpm,4,CRDi,Yes,No,4907,2102,1464,2968,"1,570",8 Speed,RWD,Power,5.0,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",4,355
596,hyderabad,Diesel,SUV,"1,16,988",Manual,1,Ford,Ford Ecosport,2017,892,1.5 TDCi Titanium BSIV,677000.0,2017,Third Party,Diesel,5,116988.0,TS08,1498 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",22.77,1498.0,98.59bhp@3750rpm,205,Black,TDCi Diesel Engine,1498.0,205Nm@1750-3250rpm,4,Direct Injection,Yes,No,3999,1765,1708,2520,1240,5 Speed,FWD,Power,5.3,Ventilated Disc,Drum,"Tubeless,Radial",5,355
597,hyderabad,Petrol,Sedan,"60,000",Automatic,1,Honda,Honda City,2014,1285,i VTEC CVT VX,725000.0,2014,Third Party insurance,Petrol,5,60000.0,TS09,1497 cc,Automatic,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.0,1497.0,117.3bhp@6600rpm,145,urban titanim,i VTEC Engine,1497.0,145Nm@4600rpm,4,PGM-Fi,No,No,4440,1695,1495,2600,1085kg,5 Speed CVT,FWD,Power,5.3,Disc,Drum,"Tubeless,Radial",4,355
598,hyderabad,Diesel,Sedan,"1,20,000",Manual,1,Honda,Honda Amaze,2018,1151,VX i DTEC,650000.0,2018,Third Party insurance,Diesel,5,120000.0,TS28,1498 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",25.8,1498.0,98.6bhp@3600rpm,200,Others,i-DTEC Diesel Engine,1498.0,200Nm@1750rpm,4,CRDi,Yes,No,3990,1680,1505,2405,1065kg,5 Speed,FWD,Power,4.7,Disc,Drum,"Tubeless,Radial",4,355
599,hyderabad,Diesel,SUV,"92,000",Manual,1,Hyundai,Hyundai Creta,2016,1442,1.6 CRDi SX,980000.0000000001,2016,Third Party insurance,Diesel,5,92000.0,TS10,1582 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",19.67,1582.0,126.2bhp@4000rpm,259,Red,U2 CRDI VGT Engine,1582.0,259.9Nm@1900-2750rpm,4,CRDi,Yes,No,4270,1780,1630,2590,1280,6 Speed,FWD,Power,5.3,Disc,Drum,Tubeless,5,355
600,hyderabad,Diesel,MUV,"80,000",Manual,1,Mahindra,Mahindra Marazzo,2019,6571,M2 BSIV,1100000.0,2019,Third Party insurance,Diesel,7,80000.0,TS08,1497 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking",17.3,1497.0,121bhp@3500rpm,300,Others,D15 1.5 Liter Diesel Engine,1497.0,300Nm@1750-2500rpm,4,CRDi,Yes,No,4585,1866,1774,2760,1650 kgs,6 Speed,FWD,Power,5.0,Disc,Disc,"Tubless, Radial",5,190
601,hyderabad,Cng,Sedan,"90,000",Manual,2,Toyota,Toyota Corolla Altis,2009,2165,1.8 G CNG,290000.0,2009,Third Party insurance,CNG,5,90000.0,AP10,1798 cc,Manual,2009.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Speakers Front",14.53,1798.0,138bhp@6400rpm,173,Silver,2ZR-FE Gasoline 4Cylinder,1798.0,173Nm@4000rpm,4,EFI(Electronic Fuel Injection),No,No,4540,1760,1480,2600,1180kg-1270kg,6 Speed,FWD,Power,5.3,Ventilated Disc,Solid Disc ,"Tubeless,Radial",4,355
602,hyderabad,Diesel,Hatchback,"1,10,000",Manual,2,Skoda,Skoda Fabia,2014,3030,1.2L Diesel Elegance,350000.0,2014,Third Party insurance,Diesel,5,110000.0,TS10,1199 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",20.86,1199.0,75bhp@4200rpm,180,Others,Turbocharged Diesel Engin,1199.0,180Nm@2000rpm,3,Direct Injection,Yes,No,4000,1642,1522,2465,1152kg,5 Speed,FWD,Power,4.9,Disc,Drum,"Tubeless,Radial",5,315
603,hyderabad,Petrol,Hatchback,"70,000",Manual,1,Nissan,Nissan Micra,2011,3305,XE,290000.0,2011,Third Party insurance,Petrol,5,70000.0,AP09,1198 cc,Manual,2011.0,"Power Steering,Low Fuel Warning Light,Air Conditioner,Heater,Manually Adjustable Exterior Rear View Mirror,Driver Air Bag,Passenger Side Rear View Mirror",18.06,1198.0,75bhp@6000rpm,104,Silver,In Line Petrol Engine,1198.0,104Nm@4000rpm,3,Electronic Fuel Injection,No,No,3780,1665,1530,2450,930,5 Speed,FWD,Power,4.65,Ventilated Disc,Drum,"Tubeless,Radial",5,355
